endpoint_id,seed,feature_set,model_name,split_comparison,mae_exact_delta_b_minus_a,spearman_exact_delta_b_minus_a,censored_nll_delta_b_minus_a,nearest_neighbor_tanimoto_a,nearest_neighbor_tanimoto_b,nearest_neighbor_tanimoto_delta_b_minus_a
CYP3A4_IC50_A,4,morgan,tobit_mlp,random_vs_cluster_butina,0.4260451376304166,-0.17984126779648835,0.03638874789074098,0.7450980392156863,0.3490566037735849,-0.3960414354421014
CYP3A4_IC50_A,4,morgan,tobit_ensemble,random_vs_cluster_butina,0.42091544632517175,-0.19932480660918495,-0.005905551787934726,0.7450980392156863,0.3490566037735849,-0.3960414354421014
hERG_IC50_T,4,morgan,xgboost_aft,random_vs_cluster_butina,0.29534330536025166,-0.42943073913073737,0.13537083101719793,0.7424242424242424,0.2926829268292683,-0.44974131559497416
hERG_IC50_T,4,morgan,tobit_mlp,random_vs_cluster_butina,0.36437061013702765,-0.3049321550446501,0.13832563674400755,0.7424242424242424,0.2926829268292683,-0.44974131559497416
hERG_IC50_T,4,morgan,tobit_ensemble,random_vs_cluster_butina,0.49981611135837345,-0.35344350708897265,0.16785961435184693,0.7424242424242424,0.2926829268292683,-0.44974131559497416
hERG_IC50_T,1,morgan,xgboost_aft,random_vs_cluster_butina,0.35537400196244284,-0.16645143047982877,0.07121797936968988,0.7358490566037735,0.2923076923076923,-0.4435413642960812
hERG_IC50_T,1,morgan,tobit_mlp,random_vs_cluster_butina,0.28002946471607326,-0.08527703174351195,-0.060040665170466134,0.7358490566037735,0.2923076923076923,-0.4435413642960812
hERG_IC50_T,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.8139165974754514,-0.021066244036762827,0.139734774872309,0.7358490566037735,0.2923076923076923,-0.4435413642960812
hERG_IC50_T,3,morgan,xgboost_aft,random_vs_cluster_butina,0.3917567398233869,-0.2680952638588173,0.030885692946090337,0.7538461538461538,0.3150684931506849,-0.4387776606954689
hERG_IC50_T,3,morgan,tobit_mlp,random_vs_cluster_butina,0.13364425325689933,-0.1855241230982402,0.02952335039243037,0.7538461538461538,0.3150684931506849,-0.4387776606954689
hERG_IC50_T,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.30954943967695425,-0.19614224981468303,0.01948243167751551,0.7538461538461538,0.3150684931506849,-0.4387776606954689
hERG_IC50_T,0,morgan,xgboost_aft,random_vs_cluster_butina,0.1751443418239892,-0.23099370518062395,0.033638048543731536,0.7441860465116279,0.3082706766917293,-0.4359153698198986
hERG_IC50_T,0,morgan,tobit_mlp,random_vs_cluster_butina,0.3438437460463224,-0.23585153118248148,0.11468245255341825,0.7441860465116279,0.3082706766917293,-0.4359153698198986
hERG_IC50_T,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.7417695438918885,-0.16551316518466766,0.13525427233261422,0.7441860465116279,0.3082706766917293,-0.4359153698198986
hERG_IC50_T,2,morgan,xgboost_aft,random_vs_cluster_butina,0.2062901276571819,-0.24463321547709777,0.046200703692137024,0.7222222222222222,0.2923076923076923,-0.4299145299145299
hERG_IC50_T,2,morgan,tobit_mlp,random_vs_cluster_butina,0.4963689279916317,-0.24932094663504897,-0.21770198564090548,0.7222222222222222,0.2923076923076923,-0.4299145299145299
hERG_IC50_T,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.25358712241090764,-0.24299220097122232,-0.08958662084863556,0.7222222222222222,0.2923076923076923,-0.4299145299145299
hERG_Ki_B,0,morgan,xgboost_aft,random_vs_cluster_butina,0.1476827391839134,-0.10428956367621411,0.16669252808110757,0.7943190975020145,0.5669694852084789,-0.22734961229353556
hERG_Ki_B,0,morgan,tobit_mlp,random_vs_cluster_butina,0.16966839284382673,0.007609979836410985,0.13321920697206613,0.7943190975020145,0.5669694852084789,-0.22734961229353556
hERG_Ki_B,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.34324682639435866,-0.1336068809178188,0.28454207687486077,0.7943190975020145,0.5669694852084789,-0.22734961229353556
hERG_Ki_B,1,morgan,xgboost_aft,random_vs_cluster_butina,0.2540767305014091,-0.21844424304029625,0.2826277012070926,0.7877346683354193,0.4968354430379746,-0.29089922529744466
hERG_Ki_B,1,morgan,tobit_mlp,random_vs_cluster_butina,0.08889079238955833,-0.14816961459567643,0.17397226801038324,0.7877346683354193,0.4968354430379746,-0.29089922529744466
hERG_Ki_B,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.25744445324478893,-0.301124936605192,0.2509969353725723,0.7877346683354193,0.4968354430379746,-0.29089922529744466
hERG_Ki_B,2,morgan,xgboost_aft,random_vs_cluster_butina,0.207552602464397,-0.157571054618793,0.29341584605374793,0.7836120401337793,0.5596610169491525,-0.22395102318462679
hERG_Ki_B,2,morgan,tobit_mlp,random_vs_cluster_butina,0.1918220520625047,-0.057738799610255465,0.4178953674080379,0.7836120401337793,0.5596610169491525,-0.22395102318462679
hERG_Ki_B,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.2823278812273785,-0.15843277548957346,0.28758562836216583,0.7836120401337793,0.5596610169491525,-0.22395102318462679
hERG_Ki_B,4,morgan,xgboost_aft,random_vs_cluster_butina,0.0680749944458724,-0.05318739168328768,0.19893321504828276,0.7950180072028812,0.5361241523213354,-0.2588938548815458
hERG_Ki_B,4,morgan,tobit_mlp,random_vs_cluster_butina,0.17548978340582588,-0.14523361719596012,0.21386347255043137,0.7950180072028812,0.5361241523213354,-0.2588938548815458
hERG_Ki_B,4,morgan,tobit_ensemble,random_vs_cluster_butina,0.13376738147554168,-0.14300384302788183,0.23316909780884165,0.7950180072028812,0.5361241523213354,-0.2588938548815458
hERG_Ki_B,3,morgan,xgboost_aft,random_vs_cluster_butina,0.33325306829997103,-0.18416163407096642,0.3009381352330529,0.7938842203548085,0.4545454545454545,-0.33933876580935407
hERG_Ki_B,3,morgan,tobit_mlp,random_vs_cluster_butina,0.1298350259449379,-0.11276964174197612,0.0655592869207744,0.7938842203548085,0.4545454545454545,-0.33933876580935407
hERG_Ki_B,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.45311416314295183,-0.299150236959442,0.2615655324624586,0.7938842203548085,0.4545454545454545,-0.33933876580935407
hERG_IC50_B,3,morgan,xgboost_aft,random_vs_cluster_butina,0.1079781737819705,-0.16281876089630082,0.10541902899300992,0.7777777777777778,0.4691358024691358,-0.308641975308642
hERG_IC50_B,3,morgan,tobit_mlp,random_vs_cluster_butina,0.21554376688347687,-0.1841561171276742,0.17063683113015804,0.7777777777777778,0.4691358024691358,-0.308641975308642
hERG_IC50_B,3,morgan,tobit_ensemble,random_vs_cluster_butina,0.2581079246263164,-0.19786659909322096,0.21595030701619677,0.7777777777777778,0.4691358024691358,-0.308641975308642
hERG_IC50_B,2,morgan,xgboost_aft,random_vs_cluster_butina,0.13721016368717676,-0.2316856447229103,0.10672947357711782,0.7746478873239436,0.419753086419753,-0.3548948009041906
hERG_IC50_B,2,morgan,tobit_mlp,random_vs_cluster_butina,0.35395610903961683,-0.23548619887485012,0.2791229389351595,0.7746478873239436,0.419753086419753,-0.3548948009041906
hERG_IC50_B,2,morgan,tobit_ensemble,random_vs_cluster_butina,0.4190496130366862,-0.29170150637635767,0.28150163096417025,0.7746478873239436,0.419753086419753,-0.3548948009041906
hERG_IC50_B,0,morgan,xgboost_aft,random_vs_cluster_butina,0.12563465329433077,-0.13881533902221643,0.12793524091378106,0.7704918032786885,0.4428571428571428,-0.3276346604215457
hERG_IC50_B,0,morgan,tobit_mlp,random_vs_cluster_butina,0.37261661526897427,-0.2665129392042758,0.308700737961892,0.7704918032786885,0.4428571428571428,-0.3276346604215457
hERG_IC50_B,0,morgan,tobit_ensemble,random_vs_cluster_butina,0.3251112758279199,-0.20092033458680564,0.26262444364889626,0.7704918032786885,0.4428571428571428,-0.3276346604215457
hERG_IC50_B,4,morgan,xgboost_aft,random_vs_cluster_butina,0.0672759287883592,-0.1787697607103284,0.0688900778665853,0.7818181818181819,0.4411764705882353,-0.3406417112299466
hERG_IC50_B,4,morgan,tobit_mlp,random_vs_cluster_butina,0.1945138306714812,-0.20608022180608238,0.23657280287805627,0.7818181818181819,0.4411764705882353,-0.3406417112299466
hERG_IC50_B,4,morgan,tobit_ensemble,random_vs_cluster_butina,0.20379487086172743,-0.22740569242655517,0.2560553191093533,0.7818181818181819,0.4411764705882353,-0.3406417112299466
hERG_IC50_B,1,morgan,xgboost_aft,random_vs_cluster_butina,0.0835879329271747,-0.20959703214669329,0.10025648547687727,0.7777777777777778,0.4356435643564356,-0.3421342134213422
hERG_IC50_B,1,morgan,tobit_mlp,random_vs_cluster_butina,0.5373784967324041,-0.2636014056487155,0.3452392427529296,0.7777777777777778,0.4356435643564356,-0.3421342134213422
hERG_IC50_B,1,morgan,tobit_ensemble,random_vs_cluster_butina,0.34569175659456763,-0.2529724409609339,0.3145656818805498,0.7777777777777778,0.4356435643564356,-0.3421342134213422
CYP2C19_IC50_A,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.4227243396647907,-0.9034319322453497,,0.71875,,
CYP2C19_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.14983641291833494,-0.5624146132822095,,0.71875,,
CYP1A2_IC50_A,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.42558017386544045,-0.8923641601154446,,0.7321428571428571,,
CYP1A2_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.38342082906762864,-0.9085519938015523,,0.7321428571428571,,
CYP2C9_IC50_A,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.11026828299670682,-0.38983590694863823,,0.7217668488160291,,
CYP2C9_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.1330694494298631,-0.3463517739981542,,0.7217668488160291,,
CYP2D6_IC50_A,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.15979752579838669,-0.7139885054367427,,0.7428571428571429,,
CYP2D6_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.1927085957288851,-0.7141170219182673,,0.7428571428571429,,
CYP3A4_IC50_A,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.2636828172259627,-0.6979310905600338,,0.7586206896551724,,
CYP3A4_IC50_A,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.1956161745323442,-0.4273450858269266,,0.7586206896551724,,
hERG_IC50_T,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.11248569792286967,-0.39194232416316654,,0.7441860465116279,,
hERG_IC50_T,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.025969938286280192,-0.23180120685289707,,0.7441860465116279,,
hERG_Ki_B,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.03502644667222832,-0.2951260392111651,,0.7943190975020145,,
hERG_Ki_B,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,-0.010423194802556768,-0.20863833288821565,,0.7943190975020145,,
hERG_IC50_B,0,morgan,xgboost_drop_censored,random_vs_pseudo_temporal,0.12496868030712638,-0.46753612138790757,,0.7704918032786885,,
hERG_IC50_B,0,morgan,xgboost_threshold_as_exact,random_vs_pseudo_temporal,0.09625841330679491,-0.46481035763794754,,0.7704918032786885,,
CYP2C19_IC50_A,0,morgan,xgboost_aft,random_vs_pseudo_temporal,-0.10582614132103729,-0.6216483317525309,0.04337683501567302,0.71875,,
CYP2C19_IC50_A,0,morgan,tobit_mlp,random_vs_pseudo_temporal,1.1230660887700943,-0.6588689085056505,0.3089820813869242,0.71875,,
CYP2C19_IC50_A,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,1.184011522679406,-0.6694642833409484,0.29889712279355973,0.71875,,
CYP1A2_IC50_A,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.11224041436243759,-0.6953063083850045,0.23048825630562486,0.7321428571428571,,
CYP1A2_IC50_A,0,morgan,tobit_mlp,random_vs_pseudo_temporal,0.507365290562392,-0.5700991838898225,0.20307694717345803,0.7321428571428571,,
CYP1A2_IC50_A,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,0.5454510908293335,-0.6681704013125306,0.17023527455389253,0.7321428571428571,,
CYP2C9_IC50_A,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.4681824466894693,0.028143754366007745,0.12575584033323006,0.7217668488160291,,
CYP2C9_IC50_A,0,morgan,tobit_mlp,random_vs_pseudo_temporal,0.22315893383720642,-0.15129532731709391,0.012111272818302599,0.7217668488160291,,
CYP2C9_IC50_A,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,0.46912824348014814,-0.1575423614744286,0.1767811167191724,0.7217668488160291,,
CYP2D6_IC50_A,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.4122657271654182,-0.3049534784367655,0.025800708775993386,0.7428571428571429,,
CYP2D6_IC50_A,0,morgan,tobit_mlp,random_vs_pseudo_temporal,1.8494602197267045,-0.48057150651712877,0.08460166916853196,0.7428571428571429,,
CYP2D6_IC50_A,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,1.5762352093138654,-0.3798237639375925,0.0513776320845597,0.7428571428571429,,
CYP3A4_IC50_A,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.3199865258080201,-0.20547325184117438,0.0824370456117427,0.7586206896551724,,
CYP3A4_IC50_A,0,morgan,tobit_mlp,random_vs_pseudo_temporal,1.0460814691361868,-0.3706657424416244,0.2621666808480052,0.7586206896551724,,
CYP3A4_IC50_A,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,1.2290254464618393,-0.4452210117494393,0.26082715351223906,0.7586206896551724,,
hERG_IC50_T,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.02153670021748677,-0.08587151882776384,0.1804878929081759,0.7441860465116279,,
hERG_IC50_T,0,morgan,tobit_mlp,random_vs_pseudo_temporal,0.20625725807962203,-0.14622154156813222,0.457942233143694,0.7441860465116279,,
hERG_IC50_T,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,0.44775041373950986,-0.2196355733375736,0.46482461604189207,0.7441860465116279,,
hERG_Ki_B,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.5610972116992597,-0.42635805211503247,0.5182038100000215,0.7943190975020145,,
hERG_Ki_B,0,morgan,tobit_mlp,random_vs_pseudo_temporal,-0.10437253205331676,0.030451605333972953,-0.046313069043625976,0.7943190975020145,,
hERG_Ki_B,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,0.011516651272115097,-0.23928526334406203,0.06702163051307175,0.7943190975020145,,
hERG_IC50_B,0,morgan,xgboost_aft,random_vs_pseudo_temporal,0.08610442026710696,-0.30258123185788277,0.01975751279425464,0.7704918032786885,,
hERG_IC50_B,0,morgan,tobit_mlp,random_vs_pseudo_temporal,0.3450538320260881,-0.3872658193676173,0.16176345764784572,0.7704918032786885,,
hERG_IC50_B,0,morgan,tobit_ensemble,random_vs_pseudo_temporal,0.3294241738938689,-0.2899162676430754,0.20837533389516283,0.7704918032786885,,
